sku,name,author,regular_price,sale_price,qty,publisher,edition,cost,notes,cover,translator,description,images,genre,ln,condition,isbn,no_of_page,name_alt,source_url,id,error
20-5-251,হান্টিং লজের রহস্য,রকিব হাসান,40,,0,ক্যাথার্সিস পাবলিশিং,2010,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47137,not found under this category
20-5-252,ভূতুড়ে রক্ত,রকিব হাসান,40,,0,ক্যাথার্সিস পাবলিশিং,2009,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47138,not found under this category
20-5-253,কুয়াশার অন্তরালে,কাজী শাহনূর হোসেন,40,,0,সেবা প্রকাশনী,1996,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47139,not found under this category
20-5-254,রহস্যছাউনী,রকিব হাসান,40,,0,ক্যাথার্সিস পাবলিশিং,2009,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47140,not found under this category
20-5-255,মৃত্যু রোবট,কাজী শাহনূর হোসেন,40,,0,প্রজাপতি প্রকাশনী,1995,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47141,not found under this category
20-5-256,মৃত্যুশিল্পী,সেলিম হোসেন টিপু,,,0,সেবা প্রকাশনী,2003,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47143,not found under this category
20-5-257,নিশাচরী,নাসিম রেজা,40,,0,সেবা প্রকাশনী,1998,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47145,not found under this category
20-5-258,কানা কুমিরের গুপ্তধন,রকিব হাসান,40,,0,কথামালা,2005,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47144,not found under this category
20-5-259,নীল যোদ্ধা,রকিব হাসান,40,,2,কথামালা,2004,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47146,not found under this category
20-5-260,হাসকির গর্জন,রকিব হাসান,40,,1,কথামালা,2004,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47147,not found under this category
20-5-261,হাকিনী,অনীশ দাস অপু,40,,4,সেবা প্রকাশনী,2011,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47148,not found under this category
20-5-262,অফ অন আ কমেট,জুল ভার্ন,40,,0,সেবা প্রকাশনী,2002,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47149,not found under this category
20-5-263,ইসকুল বাড়ি,কাজী আনোয়ার হোসেন,40,,0,প্রজাপতি প্রকাশনী,2002,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47150,not found under this category
20-5-264,বাউন্টিতে বিদ্রোহ,জেমস নরম্যান হল/চার্লস নর্ডহফ,40,,0,সেবা প্রকাশনী,2001,20,,Paperback,নিয়াজ মোরশেদ,,বাউন্টিতে বিদ্রোহ.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47153,not found under this category
20-5-265,দ্য গুড আর্থ,পার্ল এস.বাক,40,,1,প্রজাপতি প্রকাশনী,1994,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47154,not found under this category
20-5-266,ক্যাপ্টেন ব্লাড,রাফায়েল সাবাতিনি,40,,0,প্রজাপতি প্রকাশনী,1994,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47152,not found under this category
20-5-267,গরমের ছুটি,রকিব হাসান,40,,0,প্রজাপতি প্রকাশনী,1994,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47155,not found under this category
20-5-268,শিকারী পুরুষ,ফ্রেড জিপসনের,50,,0,সেবা প্রকাশনী,2008,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47157,not found under this category
20-5-269,শিকারী বাজ,রকিব হাসান,40,,1,কথামেলা,2005,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47156,not found under this category
20-5-270,মান্তা ডায়াবলো/মাই কাজিন র‍্যাচেল,স্কট ও' ডেল/ড্যাফনে দু মরিয়ে,50,,1,সেবা প্রকাশনী,2005,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47158,not found under this category
20-5-271,মৃত্যুঞ্জয়/তিমির রাত্রি,অ্যানড্রু গীয়ার/অ্যালান মার্কস,50,,0,সেবা প্রকাশনী,2009,20,দুটি বই একত্রে,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47160,not found under this category
20-5-272,অন দ্য ব্যাঙ্কস অভ প্লাম ক্রীক,লরা ইঙ্গলস ওয়াইল্ডার,40,,3,সেবা প্রকাশনী,1999,20,,Paperback,কাজী আনোয়ার হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47159,not found under this category
20-5-273,শেষ যাত্রা,সার আর্থার কোনান ডয়েল ও আগাথা ক্রিস্ট,40,,0,সেবা প্রকাশনী,2015,20,,Paperback,ইসমাইল আরমান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47162,not found under this category
20-5-274,গোস্ট রাইটার,,40,,0,সেবা প্রকাশনী,2015,20,,Paperback,অনিশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47161,not found under this category
20-5-275,অ্যানিমেল ফার্ম,জর্জ অরওয়েল,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,সুরাইয়া আখতার জাহান,,অ্যানিমেল ফার্ম.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47164,not found under this category
20-5-276,নিকোলাস নিকলবি,চার্লস ডিকেন্সের,40,,1,সেবা প্রকাশনী,1994,20,,Paperback,কাজী শাহনূর হোসেন,,নিকোলাস নিকলবি.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47168,not found under this category
20-5-277,দ্য ম্যান হু লাফস,ভিক্টর হুগো,40,,0,সেবা প্রকাশনী,2000,20,,Paperback,শেখ আব্দুল হাকিম,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47165,not found under this category
20-5-278,আমি রবিন বলছি,রকিব হাসান,40,,2,সেবা প্রকাশনী,1994,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47166,not found under this category
20-5-279,এখানেও ঝামেলা,রকিব হাসান,40,,0,সেবা প্রকাশনী,1998,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47169,not found under this category
20-5-280,ফার ফ্রম দ্য ম্যাডিং ক্রাউড,টমাস হার্ডি,40,,1,সেবা প্রকাশনী,2000,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47170,not found under this category
20-5-281,জেন আয়ার,শার্লট ব্র্রনটি,40,,1,সেবা প্রকাশনী,2002,20,,Paperback,কাজী শাহনূূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47173,not found under this category
20-5-282,ভারেকের থাবা,রকিব হাসান,40,,0,সেবা প্রকাশনী,2005,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47172,not found under this category
20-5-283,দ্য কর্সিকান ব্রাদার্স,আলেকজান্দার দ্যুমা,40,,1,সেবা প্রকাশনী,1998,20,,Paperback,কাজী আনোয়ার হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47171,not found under this category
20-5-284,দ্য ফিফথ কলাম,আর্নেস্ট হে্মিংওয়ে,40,,2,সেবা প্রকাশনী,2002,20,,Paperback,শেখ আপালা হাকিম,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47176,not found under this category
20-5-285,মোমের পুতুল,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47174,not found under this category
20-5-286,লর্ড জিম,জোসেফ কনরাড,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,অনিশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47175,not found under this category
20-5-287,ভ্যানিটি ফেয়ার,"ডব্লিউ, এম, থ্যাকার",40,,0,সেবা প্রকাশনী,1993,20,,Paperback,কাজী আনোয়ার হোসেন,,ভ্যানিটি ফেয়ার.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47179,not found under this category
20-5-288,আ সায়েন্টিস্ট কিডন্যাপড,জুল ভার্ন,40,,0,সেবা প্রকাশনী,2002,20,,Paperback,শামসুদ্দীন নওয়াব,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47177,not found under this category
20-5-289,লস্ট হরাইজন,জেমস হিল্টন,40,,0,সেবা প্রকাশনী,1994,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47181,not found under this category
20-5-290,বিড়ালের অপরাধ,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47180,not found under this category
20-5-291,অন্ধকূপের রহস্য,কাজী শাহনূর হোসেন,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47182,not found under this category
20-5-292,উড়ো চিঠি,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47183,not found under this category
20-5-293,মৃত্যুঞ্জয়(২য় খন্ড),অ্যানড্রু গী্যার,40,,0,সেবা প্রকাশনী,1990,20,,Paperback,ইফতিখার আমিন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47184,not found under this category
20-5-294,ইলেনি,নিকোলাস গেজ,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,সুাদেকুল আজিজ,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47185,not found under this category
20-5-295,বেন-হার,লিউ ওয়ালেস,40,,2,সেবা প্রকাশনী,1998,20,,Paperback,কাজী মায়মুর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47186,not found under this category
20-5-296,বাস্কারভিলের হাউন্ড/আঙ্কল টমস কেবিন/কুমেরু রহস্য,আর্থার কোনাল ডয়েল,60,,0,সেবা প্রকাশনী,2009,20,,Paperback,সায়েম সোলায়মান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47187,not found under this category
20-5-297,পৈশাচিক,ডেনি্স হুইটলি,50,,0,সেবা প্রকাশনী,2006,20,দুইখন্ড একত্রে,Paperback,খসরু চৌধুরী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47188,not found under this category
20-5-298,আমি ছিলাম কেজিবির লোক,স্তানিস্লাভ লেভচেঙ্কো,40,,0,সেবা প্রকাশনী,1994,20,,Paperback,"এ, টি, এম, শামসুদ্দীন",,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47189,not found under this category
20-5-299,দ্য ক্যারোলিনিয়ান,রাফায়েল সাবািতিনি,40,,0,সেবা প্রকাশনী,2018,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47192,not found under this category
20-5-300,মেন এগেইনস্ট দ্য সী,জেমস নর্ডহফ ও জেমস নরম্যান হল,40,,0,সেবা প্রকাশনী,2000,20,,Paperback,নিয়াজ মোরশেদ,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47191,not found under this category
20-5-301,ইতিকথা,কাজী আনোয়ার হোসেন,40,,0,সেবা প্রকাশনী,2003,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47190,not found under this category
20-5-302,গুরস্থানের পিশাচ,তানভীর মৌসুম,40,,0,সেবা প্রকাশনী,2019,20,,Paperback,মারুফ হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47193,not found under this category
20-5-303,ছোটকুমার,কাজী আনোয়ার হোসেন,40,,1,সেবা প্রকাশনী,2000,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47194,not found under this category
20-5-304,দ্য কর্সিকান ব্রসিকান/প্রেশাস/বেন-হার,আলেকজান্দার দ্যুমা,60,,0,সেবা প্রকাশনী,2017,20,তিনটি বই একত্রে,Paperback,কাজী আনোয়ার হোসেন/কাজী শাহনূর হোসেন/কাজী মায়মুর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47195,not found under this category
20-5-305,বিপদ সঙ্কেত,,40,,2,ক্যাথার্সিস পাবলিশিং,2009,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47196,not found under this category
20-5-306,কালো কফি,আগাথা ক্রিস্টি,40,,0,সেবা প্রকাশনী,2017,20,,Paperback,সায়েম সোলায়মান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47197,not found under this category
20-5-307,চিলড্রেন অভ দ্য নিউ ফরেস্ট/ ব্লু লেগুন,ক্যাপ্টেন ম্যারিয়াট/এইচ দ্য স্ট্যাকপোল,50,,0,সেবা প্রকাশনী,2014,20,দুইখন্ড একত্রে,Paperback,নিয়াজ মোরশেদ/মামনুন শফিক,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47200,not found under this category
20-5-308,মাকড়সার জাল,কাজী শাহনূর হোসেন,40,,0,সেবা প্রকাশনী,1993,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47198,not found under this category
20-5-309,আলীবাবার গুহা,,40,,0,সেবা প্রকাশনী,,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47199,not found under this category
20-5-310,ভাইকাউন্ট দ্য ব্র্যাগেলোঁ/স্যামসন-ডেলায়লা/ক্যাট্রিওনা,আলেকজান্দার দ্যুমা/রবার্ট লুই স্টিভেনসন,60,,2,সেবা প্রকাশনী,2007,20,তিনটি বই একত্রে,Paperback,শেখ আপালা হাকিম /কাজী শাহনূর হোসেন/শেখ আপালা হাকিম,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47202,not found under this category
20-5-311,দ্য রেলওয়ে চিলড্রেন,কাজী আনোয়ার হোসেন,40,,0,সেবা প্রকাশনী,1999,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47201,not found under this category
20-5-312,ত্রিরত্নের নৌ-বিহার/অ্যানিমেল ফার্ম,জেরোম কে.জেরোম/জর্জ অরওয়েল,50,,0,সেবা প্রকাশনী,2010,20,দুটি বই একত্রে,Paperback,এ.টি.এম শামসুদ্দীন/সুরাইয়া আখতার জাহান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47203,not found under this category
20-5-313,দ্য আয়রন মিস্ট্রেস,পল ওয়েলম্যান,60,,0,সেবা প্রকাশনী,1991,20,তিনটি বই একত্রে,Paperback,তাহের শামসুদ্দীন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47204,not found under this category
20-5-314,সেই ভয়ঙ্কর রাত,,40,,2,সেবা প্রকাশনী,2001,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47205,not found under this category
20-5-315,মৃত্যু-পুতুল,,40,,1,সেবা প্রকাশনী,2007,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47207,not found under this category
20-5-316,অভিশপ্ত হীরা,,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47206,not found under this category
20-5-317,ওরা আসে নিঝুম রাতে,,40,,0,সেবা প্রকাশনী,2014,20,,Paperback,মিলন গাঙ্গুলী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47208,not found under this category
20-5-318,মাছির সার্কাস,,40,,1,সেবা প্রকাশনী,1999,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47209,not found under this category
20-5-319,তৃতীয় নয়ন/ তান্ত্রিকের মুরতি/কেবিন নাম্বার ৩০৫,,60,,0,সেবা প্রকাশনী,2015,20,তিনটি বই একত্রে,Paperback,রোকসানা নাজনীন/ শরিফুল ইসলাম ভুইয়া/ রিয়াজুল আলম শাওন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47210,not found under this category
20-5-320,দ্য গুড আরথ/মাস্টার জ্যাকারিয়াস/ স্বর্ণকীট,,60,,0,সেবা প্রকাশনী,2014,20,তিনটি বই একত্রে,Paperback,কাজী শাহনূর হোসেন/কাজী মায়মুর হোসেন /অনিশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47211,not found under this category
20-5-321,রক্ত তৃষ্ণা,,40,,1,সেবা প্রকাশনী,2008,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47212,not found under this category
20-5-322,ডক্টর জেকিল অ্যান্ড মিস্টার হাইড /লাস্ট ডেজ অভ পম্পেই,রবার্ট লুই স্টিভেনসন/লর্ড লিটন,50,,0,সেবা প্রকাশনী,2011,20,দুটি বই একত্রে,Paperback,আসাদুজ্জামান /নিয়াজ মোরশেদ,,ডক্টর জেকিল অ্যান্ড মিস্টার হাইড লাস্ট ডেজ অভ পম্পেই.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47216,not found under this category
20-5-323,আ সায়েন্টিস্ট কিডন্যাপড/ বনের গল্প/ লোটি ও লিসা,,60,,0,সেবা প্রকাশনী,2010,20,তিনটি বই একত্রে,Paperback,"শামসুদ্দীন নয়াব/অনিশ দাস অপু/এ, টি, এম, শামসুদ্দীন",,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47213,not found under this category
20-5-324,দ্য ম্যারাকট ডিপ,,40,,0,সেবা প্রকাশনী,2020,20,,Paperback,ইসমাইল আরমান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47215,not found under this category
20-5-325,আমি গুপ্তচর,মার্থা মেকোনা,40,,0,সেবা প্রকাশনী,2004,20,,Paperback,জাহিদ হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47219,not found under this category
20-5-326,জেন্ডার বন্দি/ব্ল্যাক হার্ট অ্যান্ড হোয়াইট হার্ট/এক টুকরো স্বর্গ,অ্যানটনি হোপ/হেনরি রাইডার হ্যাগার্ড/জেমস ভ্যানস মার্শাল,60,,0,সেবা প্রকাশনী,2008,20,তিনটি বই একত্রে,Paperback,নিয়াজ মোরশেদ/আসাদুজ্জামান/খসরু চৌধুরী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47217,not found under this category
20-5-327,আ টেল অভ টু সিটিজ/ টম জোনস/কিংকিং,,60,,0,সেবা প্রকাশনী,2010,20,তিনটি বই একত্রে,Paperback,নিয়াজ মোরশেদ/কাজী শাহনূর হোসেন/অনিশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47218,not found under this category
20-5-328,দ্য কল অভ দ্য ওয়াইল্ড /হাইপেশিয়া/সিরগা,জ্যাক লন্ডন/ চার্লস কিংসলে/রেনে জুইঅ,60,,0,সেবা প্রকাশনী,2008,20,তিনটি বই একত্রে,Paperback,খসরু চৌধুরী/শেখ আবদুল হাকিম/আ.ন.ম.হানিফ,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47222,not found under this category
20-5-329,গোরস্তানের বিভীষিকা,ইমতিয়াজ মাহমুদ,40,,0,সেবা প্রকাশনী,2002,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47220,not found under this category
20-5-330,সাধনা,রিয়াজুল আলম শাওন,40,,0,সেবা প্রকাশনী,2016,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47221,not found under this category
20-5-331,নরসিংহপুরের পিশাচ,,40,,0,সেবা প্রকাশনী,2005,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47223,not found under this category
20-5-332,ভুতুড়ে রক্ত,,40,,0,সেবা প্রকাশনী,2009,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47224,not found under this category
20-5-333,হীরা-রহস্য,,40,,0,সেবা প্রকাশনী,2018,20,,Paperback,মারুফ হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47225,not found under this category
20-5-334,শিকারী পুরুষ/ওল্ড ইয়েলার,ফ্রেড জিপসন,50,,0,সেবা প্রকাশনী,2008,20,দুটি বই একত্রে,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47226,not found under this category
20-5-335,ক্যারিবিয়ানের জলদস্যু,,40,,1,সেবা প্রকাশনী,2005,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47227,not found under this category
20-5-336,বনবিড়ালের গোরস্থান,,40,,1,সেবা প্রকাশনী,2003,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47228,not found under this category
20-5-337,কমান্ডো,,40,,0,সেবা প্রকাশনী,2010,20,,Paperback,রকিব হাসান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47229,not found under this category
20-5-338,দ্য লায়ন'স স্কিন,রাফায়েল সাবাতিনি,40,,2,সেবা প্রকাশনী,2015,20,,Paperback,সায়েম সোলায়মান,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47230,not found under this category
20-5-339,রুদ্রপ্রয়াগের চিতা/ডক্টর মরোর দ্বীপ/কনটিকি অভিযান,জিম করবেট/এইচ জি ওয়েল/ থর হেয়ারডেল,60,,0,সেবা প্রকাশনী,2013,20,তিনটি বই একত্রে,Paperback,কাজী আনোয়ার হোসেন/ সায়েম সোলায়মান/ কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47233,not found under this category
20-5-340,দালান বাড়ি,,40,,0,সেবা প্রকাশনী,1996,20,,Paperback,খসরু চৌধুরী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47231,not found under this category
20-5-341,ছায়াবৃত্ত,,40,,1,সেবা প্রকাশনী,2009,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47232,not found under this category
20-5-342,পিশাচদেবতা,,40,,2,সেবা প্রকাশনী,2003,20,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47234,not found under this category
20-5-343,স্যাবটাজ/দাগী আসামী,,50,,0,সেবা প্রকাশনী,,20,দুটি বই একত্রে,Paperback,নিয়াজ মোরশেদ/কাজী আনোয়ার হোসেন/রওশন জামিল/ কাজী আনোয়ার হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47235,not found under this category
20-5-344,মানবজন্তু,জেরাল্ড ডুরেল,40,,0,সেবা প্রকাশনী,2003,,,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47238,not found under this category
20-5-345,কোয়ান্টাম কণিকা,,40,,1,সেবা প্রকাশনী,2010,20,,Paperback,মহাজাতক,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47236,not found under this category
20-5-346,বাছাই কৌতুক,,40,,2,সেবা প্রকাশনী,,20,,Paperback,কাজী মায়মুর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47237,not found under this category
20-5-347,কাযান দ্য উলফ ডগ,জেমস অলিভার কারউড,40,,1,সেবা প্রকাশনী,2019,20,,Paperback,ফুয়াদ আল ফিদাহ,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47239,not found under this category
20-5-348,টক্কর,রকিব হাসান,40,,0,সেবা প্রকাশনী,1998,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47240,not found under this category
20-5-349,তাসের খেলা,রকিব হাসান,40,,3,সেবা প্রকাশনী,2002,20,,Paperback,,,তাসের খেলা.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47242,not found under this category
20-5-350,জলদস্যুর গুপ্তধন,শামসুদ্দীন নওয়াব,40,,2,সেবা প্রকাশনী,2004,20,,Paperback,,,জলদস্যুর গুপ্তধন.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47244,not found under this category
20-5-351,রত্নের সন্ধানে,রকিব হাসান,40,,0,সেবা প্রকাশনী,2003,20,,Paperback,,,রত্নের সন্ধানে.jpg,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47246,not found under this category
20-5-352,আমি ছিলাম কেজিবির লোক/ইলেনি,স্তানিস্লাভ লেভচেস্কো/নিকোলাস গেজ,50,,0,সেবা প্রকাশনী,2008,20,দুটি বই একত্রে,Paperback,এ.টিঃএম.শামসুদ্দীন/সাদেকুল আজিজ,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47248,not found under this category
20-5-353,হেন্ডারসন দ্য রেইন কিং,সল বেলো,40,,0,সেবা প্রকাশনী,2014,20,,Paperback,বাবুল আলম,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47247,not found under this category
20-5-354,হান্টার/অনুসরণ,জন হান্টার,50,,0,সেবা প্রকাশনী,2009,20,,Paperback,খসরু চৌধুরী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47249,not found under this category
20-5-355,পাতাল অভিযান/মাস্টার অভ দ্য ওয়ার্ল্ড/বেগমের রত্নভাণ্ডার,জুল ভার্ন,60,,0,সেবা প্রকাশনী,2001,20,,Paperback,শামসুদ্দীন নওয়া/খসরু চৌধুরী,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47250,not found under this category
20-5-356,ভৌতিক হাত/হাকিনী,,50,,0,সেবা প্রকাশনী,2003,20,দুটি বই একত্রে,Paperback,অনীশ দাস অপু,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47251,not found under this category
20-5-357,ফর্মূলা,অনন্ত আকাশ,40,,0,ক্যাথার্সিস,2010,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47254,not found under this category
20-5-358,কাশ্মীর দুহিতার আর্তনাদ,সায়েমা সিদ্দিকী,40,,0,সেবা প্রকাশনী,2000,20,,Paperback,ওয়ারেসুল হোক,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47253,not found under this category
20-5-359,কোরানের কাহিনী,,40,,0,সেবা প্রকাশনী,1993,20,,Paperback,কাজী শাহনূর হোসেন,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47252,not found under this category
20-5-360,গৃহস্থালির টুকিটাকি,,40,,2,সেবা প্রকাশনী,1999,20,,Paperback,সেলিনা সুলতানা,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47255,not found under this category
20-5-361,বিরোধী দল,আবু সাঈদ,40,,0,সেবা প্রকাশনী,1991,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47258,not found under this category
20-5-362,অশরীরীজগত,ইশতিয়াক হাসান,40,,0,সেবা প্রকাশনী,2020,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47256,not found under this category
20-5-363,টারজান(ভলিউম -৩),রকিব হাসান,50,,0,সেবা প্রকাশনী,1999,20,,Paperback,,,,সেবা অনুবাদ-OLD,Bn,OLD,,,,,47257,not found under this category
